"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'RoInitialize!api-ms-win-core-winrt-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'IsValidLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'ResolveLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertDuplicateCertificateContext' resolved to 'CertDuplicateCertificateContext!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertGetCertificateContextProperty' resolved to 'CertGetCertificateContextProperty!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'GetCPInfoExW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertDuplicateCertificateContext' resolved to 'CertDuplicateCertificateContext!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CryptQueryObject' resolved to 'CryptQueryObject!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertFreeCertificateContext' resolved to 'CertFreeCertificateContext!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CryptMsgGetParam' resolved to 'CryptMsgGetParam!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CryptMsgGetParam' resolved to 'CryptMsgGetParam!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'PFXImportCertStore' resolved to 'PFXImportCertStore!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CryptFindOIDInfo' resolved to 'CryptFindOIDInfo!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' resolved to 'CoCreateInstance!api-ms-win-core-com-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertGetCertificateContextProperty' resolved to 'CertGetCertificateContextProperty!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertCloseStore' resolved to 'CertCloseStore!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CryptMsgClose' resolved to 'CryptMsgClose!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertFindCertificateInStore' resolved to 'CertFindCertificateInStore!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CryptAcquireContextW' resolved to 'CryptAcquireContextW!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertEnumCertificatesInStore' resolved to 'CertEnumCertificatesInStore!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSAGetOverlappedResult' resolved to 'WSAGetOverlappedResult!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SysFreeString' resolved to 'SysFreeString!OleAut32' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'FormatMessageW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertGetNameStringW' resolved to 'CertGetNameStringW!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'NCryptOpenKey' resolved to 'NCryptOpenKey!ncrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'setsockopt' resolved to 'setsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'setsockopt' resolved to 'setsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'NCryptDeleteKey' resolved to 'NCryptDeleteKey!ncrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'NCryptOpenStorageProvider' resolved to 'NCryptOpenStorageProvider!ncrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'NCryptFreeObject' resolved to 'NCryptFreeObject!ncrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'FormatMessageW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'FormatMessageW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'BCryptGenRandom' resolved to 'BCryptGenRandom!BCrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'FormatMessageW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 209 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Users\sophi\.nuget\packages\microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\csc\csc.exe /noconfig @""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\MSBandStreamer.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 210 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 228 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 231 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 245 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 207 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 207 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 225 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 234 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 234 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 234 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 234 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 235 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 237 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 237 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 242 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 242 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 242 MB."
"Message",Normal,"Running 'GetType' transform, heap at 242 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 243 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 244 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 244 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 247 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 247 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 254 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 255 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 264 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 264 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 264 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 265 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 293 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 293 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 294 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 295 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 295 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 295 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 297 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 297 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 297 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 299 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 281 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal," 10604 |        192 | Analysis"
"Message",Normal,"  1984 |         41 | WriteAssemblies"
"Message",Normal,"  1888 |          1 | GenerateCodeAndCompile"
"Message",Normal,"   880 |        -40 | Mcg"
"Message",Normal,"   871 |        -18 | Reducer"
"Message",Normal,"   786 |        -13 | DumpNativeResources"
"Message",Normal,"   752 |         18 | ReducedCopyInitialize"
"Message",Normal,"   392 |          9 | ReducedCopyComplete"
"Message",Normal,"   297 |         28 | CreateMetadata"
"Message",Normal,"   128 |        -38 | ReducedCopyLateMetadata"
"Message",Normal,"   110 |         18 | ReducedCopyMethodBodies"
"Message",Normal,"    97 |          1 | ResourceExtractor"
"Message",Normal,"    92 |         14 | ReducedCopyPopulateTypes"
"Message",Normal,"    57 |          9 | LazyGenerics"
"Message",Normal,"    47 |          5 | McgTypeOf"
"Message",Normal,"    46 |          2 | McgRedirect"
"Message",Normal,"    38 |          7 | StaticInitData"
"Message",Normal,"    29 |          3 | TypeofTypeHandle"
"Message",Normal,"    25 |          0 | McgRedirect"
"Message",Normal,"    14 |          1 | SaveRVAStatics"
"Message",Normal,"    10 |          3 | ReducedCopyEmptyTypes"
"Message",Normal,"     8 |          1 | GetType"
"Message",Normal,"     8 |          2 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     5 |          1 | McgFixups"
"Message",Normal,"     5 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     5 |          1 | ReflectionInvoke"
"Message",Normal,"     4 |          0 | ReflectionIntrinsics"
"Message",Normal,"     4 |          1 | McgAccessor"
"Message",Normal,"     4 |          1 | Delegate"
"Message",Normal,"     4 |          0 | ScrubOpenCalls"
"Message",Normal,"     3 |          2 | ReflectionMappingInfoEmit"
"Message",Normal,"     2 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     2 |          0 | ReducedCopyCleanup"
"Message",Normal,"     2 |          0 | StartupCodeInjector"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     1 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     1 |          0 | Attribute"
"Message",Normal,"     1 |          0 | ValueType"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Users\sophi\.nuget\packages\runtime.win10-x86.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\MDIL\MSBandStreamer.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.31116.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 6435 methods."
"Message",Low,"Scanning 3815 methods."
"Message",Low,"Scanning 2017 methods."
"Message",Low,"Scanning 968 methods."
"Message",Low,"Scanning 460 methods."
"Message",Low,"Scanning 268 methods."
"Message",Low,"Scanning 185 methods."
"Message",Low,"Scanning 133 methods."
"Message",Low,"Scanning 47 methods."
"Message",Low,"Scanning 31 methods."
"Message",Low,"Scanning 13 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 8 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 14410 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Compiling 1 methods."
"Message",Low,"Compiling 39 methods."
"Message",Low,"Compiling 6 methods."
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   5591"
"Message",Low,"Metadata blob size:          162087"
"Message",Low,"Method RVA - token map size: 44728"
"Message",Low,"Total native size:           206815"
"Message",Low,"Successfully generated 'C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\MDIL\MSBandStreamer.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\MDIL\MSBandStreamer.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Users\sophi\.nuget\packages\runtime.win10-x86.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\MDIL\MSBandStreamer.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       31 |    11984 |    11984 |    11953 |    11984 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       11984 ms"
"Message",Normal,"System time per command: 11984 ms"
"Message",Normal,"Total duration:          11953 ms"
"Message",Normal,"Total lifetime:          11984 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.26100.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.26100.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |       47 |       47 |       47 |       47 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       47 ms"
"Message",Normal,"System time per command: 47 ms"
"Message",Normal,"Total duration:          47 ms"
"Message",Normal,"Total lifetime:          47 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\ILTransformed\MSBandStreamer.res' at offset 0."
"Message",Normal," Added 'C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1440."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Users\sophi\.nuget\packages\runtime.win10-x86.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\rhbindargs.MSBandStreamer.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\MDIL\MSBandStreamer.mdilexe"
"Message",Low,"MDILPDB: C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\MDIL\MSBandStreamer.mdilpdb"
"Message",Low,"IL: C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\MDIL\MSBandStreamer.ilexe"
"Message",Low,"NI: C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\Native\MSBandStreamer.dll"
"Message",Low,"SHIM: C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\Native\MSBandStreamer.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
